"행정구역(시군구)별","성별","연령별","항목","단위","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"제주특별자치도","계","55 - 59세","순이동[명]","명","67","84","64","33","62","2","36","65","86","291","423","513","755","1165","1212","1094","485","217","164","313",
"제주특별자치도","계","60 - 64세","순이동[명]","명","44","58","80","72","33","41","51","10","37","165","238","294","471","776","769","561","475","171","85","197",
"제주특별자치도","계","65 - 69세","순이동[명]","명","25","-7","10","8","13","14","13","-67","58","103","129","134","211","355","381","253","105","63","66","99",
"제주특별자치도","계","70 - 74세","순이동[명]","명","30","19","-13","-4","14","30","-37","24","25","33","119","61","150","176","183","164","90","66","34","39",
"제주특별자치도","계","75 - 79세","순이동[명]","명","30","-7","-8","9","2","3","-20","0","11","26","5","63","44","81","111","66","17","-10","17","24",
"제주특별자치도","계","80세이상","순이동[명]","명","-30","-25","21","13","49","-4","-8","-24","-20","50","21","28","45","108","23","31","41","-27","-9","34",
"제주특별자치도","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","216","1038","2397","2214","2507","2630","1381","-556","-577","-984",
"제주특별자치도","남자","계","순이동[명]","명","444","-610","122","-135","-990","-1445","-974","-338","287","1298","2832","4241","6010","7441","7910","7693","4424","1369","1279","1480",
"제주특별자치도","남자","0 - 4세","순이동[명]","명","184","61","104","68","9","-14","22","22","109","165","265","415","530","579","537","517","414","187","145","230",
"제주특별자치도","남자","5 - 9세","순이동[명]","명","119","7","9","16","-124","-64","-54","-57","74","110","192","421","470","519","517","522","403","240","423","456",
"제주특별자치도","남자","10 - 14세","순이동[명]","명","-27","-106","-80","-116","-129","-113","-174","-108","-62","44","104","171","160","201","182","226","134","37","85","156",
"제주특별자치도","남자","15 - 19세","순이동[명]","명","89","-50","-68","21","-66","15","-34","-76","-38","14","57","35","88","138","79","49","20","-88","-2","-102",
"제주특별자치도","남자","20 - 24세","순이동[명]","명","-335","-350","-272","-275","-336","-433","-297","-401","-257","-270","-267","-178","-83","-77","126","90","-24","-340","-353","-678",
"제주특별자치도","남자","25 - 29세","순이동[명]","명","-228","-608","-384","-223","-484","-732","-400","-291","-273","-201","-36","104","178","255","264","456","100","-120","-194","-195",
"제주특별자치도","남자","30 - 34세","순이동[명]","명","199","84","193","117","-77","-50","25","155","94","167","435","488","908","833","862","863","496","189","240","230",
"제주특별자치도","남자","35 - 39세","순이동[명]","명","167","176","226","26","26","-98","-9","190","221","280","492","753","946","1014","1191","1151","858","477","337","373",
"제주특별자치도","남자","40 - 44세","순이동[명]","명","102","36","135","27","33","-94","-22","27","145","273","476","677","869","1118","1036","950","523","260","277","361",
"제주특별자치도","남자","45 - 49세","순이동[명]","명","18","31","98","96","34","-12","-50","74","80","228","284","418","527","836","881","939","508","197","178","155",
"제주특별자치도","남자","50 - 54세","순이동[명]","명","58","29","53","45","45","71","-21","132","108","152","323","354","552","674","763","692","409","240","33","158",
"제주특별자치도","남자","55 - 59세","순이동[명]","명","53","52","56","19","28","-2","8","28","44","162","247","307","394","573","701","663","203","47","18","148",
"제주특별자치도","남자","60 - 64세","순이동[명]","명","18","39","55","22","25","47","36","10","10","73","142","137","239","416","440","304","268","41","45","78",
"제주특별자치도","남자","65 - 69세","순이동[명]","명","10","-8","4","24","14","8","8","-44","28","60","80","67","115","185","189","162","57","2","25","64",
"제주특별자치도","남자","70 - 74세","순이동[명]","명","9","12","-2","3","13","12","-8","8","11","14","46","35","81","103","77","89","41","16","36","24",
"제주특별자치도","남자","75 - 79세","순이동[명]","명","13","-8","-10","4","-11","5","-6","10","6","13","-8","30","21","33","47","17","14","-12","13","15",
"제주특별자치도","남자","80세이상","순이동[명]","명","-5","-7","5","-9","10","9","2","-17","-13","14","0","7","15","41","18","3","0","-4","-27","7",
"제주특별자치도","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","217","472","1107","1065","1312","1450","639","-244","-277","-662",
"제주특별자치도","여자","계","순이동[명]","명","-210","-837","-205","-670","-912","-1483","-1262","-677","150","1045","2044","3582","5102","6816","6722","6312","4429","1567","2099","2437",
"제주특별자치도","여자","0 - 4세","순이동[명]","명","94","104","144","22","-44","-17","-10","23","143","113","241","405","452","482","571","489","336","217","202","192",
"제주특별자치도","여자","5 - 9세","순이동[명]","명","71","39","69","-97","-79","-81","-31","-17","57","139","266","305","386","460","501","532","388","156","428","414",
"제주특별자치도","여자","10 - 14세","순이동[명]","명","-39","-85","-86","-150","-119","-162","-184","-59","-37","32","67","133","101","172","197","227","111","-22","86","97",
"제주특별자치도","여자","15 - 19세","순이동[명]","명","-81","-97","-88","-102","-28","-52","-86","-81","-97","-60","-79","13","-14","137","13","6","39","-138","-85","-261",
"제주특별자치도","여자","20 - 24세","순이동[명]","명","-455","-589","-287","-339","-282","-515","-326","-315","-303","-282","-350","-97","28","-80","-63","134","-161","-526","-589","-693",
"제주특별자치도","여자","25 - 29세","순이동[명]","명","-196","-307","-92","-172","-303","-454","-322","-214","-169","-121","-30","101","281","297","333","298","230","-43","-42","95",
"제주특별자치도","여자","30 - 34세","순이동[명]","명","77","85","80","76","-96","-156","-36","-10","89","167","423","553","981","886","959","764","667","332","380","446",
"제주특별자치도","여자","35 - 39세","순이동[명]","명","121","31","-22","1","-65","-68","-109","-37","155","217","418","657","816","1023","1030","1020","909","474","613","662",
"제주특별자치도","여자","40 - 44세","순이동[명]","명","51","-29","-5","-31","-72","-39","-93","0","14","241","276","427","506","786","743","744","503","244","326","549",
"제주특별자치도","여자","45 - 49세","순이동[명]","명","51","-35","27","33","43","-5","-26","-15","72","130","192","278","371","658","601","607","443","274","282","349",
"제주특별자치도","여자","50 - 54세","순이동[명]","명","28","4","9","21","39","59","-34","35","115","137","192","297","383","685","630","560","334","209","251","217",
"제주특별자치도","여자","55 - 59세","순이동[명]","명","14","32","8","14","34","4","28","37","42","129","176","206","361","592","511","431","282","170","146","165",
"제주특별자치도","여자","60 - 64세","순이동[명]","명","26","19","25","50","8","-6","15","0","27","92","96","157","232","360","329","257","207","130","40","119",
"제주특별자치도","여자","65 - 69세","순이동[명]","명","15","1","6","-16","-1","6","5","-23","30","43","49","67","96","170","192","91","48","61","41","35",
"제주특별자치도","여자","70 - 74세","순이동[명]","명","21","7","-11","-7","1","18","-29","16","14","19","73","26","69","73","106","75","49","50","-2","15",
"제주특별자치도","여자","75 - 79세","순이동[명]","명","17","1","2","5","13","-2","-14","-10","5","13","13","33","23","48","64","49","3","2","4","9",
"제주특별자치도","여자","80세이상","순이동[명]","명","-25","-18","16","22","39","-13","-10","-7","-7","36","21","21","30","67","5","28","41","-23","18","27",
"제주특별자치도","여자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-1","566","1290","1149","1195","1180","742","-312","-300","-322",
"국외 및 기타","계","계","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","0 - 4세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","5 - 9세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","10 - 14세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","15 - 19세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","20 - 24세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","25 - 29세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","30 - 34세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","35 - 39세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","40 - 44세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","45 - 49세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","50 - 54세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","55 - 59세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","60 - 64세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","65 - 69세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","70 - 74세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","75 - 79세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","80세이상","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","계","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","0 - 4세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","5 - 9세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","10 - 14세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","15 - 19세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","20 - 24세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","25 - 29세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","30 - 34세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
"국외 및 기타","남자","35 - 39세","순이동[명]","명","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0",
