"인천광역시","　도매 및 소매업",5628727,5445295,0.33,5857715,5682850,0.28,6004242,5960389,0.32,5492274,5567023,-0.44,6030935,6005970,0.48
"인천광역시","　운수 및 창고업",8819317,8865015,0.63,8720238,9496747,0.71,8966128,10046410,0.57,6817912,5936947,-4.07,8865556,5767500,-0.22
"인천광역시","　숙박 및 음식점업",1970794,1822900,0.02,2134492,1935318,0.14,2253950,1985857,0.06,1740552,1540143,-0.56,1763436,1543067,0.00
"인천광역시","　정보통신업",1394422,1404350,0.00,1436318,1504870,0.11,1469995,1603998,0.11,1559197,1748755,0.15,1601943,1840555,0.09
"인천광역시","　금융 및 보험업",3348673,3219216,0.17,3583043,3379723,0.19,3531765,3445195,0.08,3563937,3594008,0.17,3859924,3729431,0.15
"인천광역시","　부동산업",6513879,6321262,0.19,6826892,6586697,0.31,7146829,6835949,0.29,7563694,7159811,0.38,7919501,7358405,0.23
"인천광역시","　사업서비스업",5454019,5167195,-0.12,5667786,5218360,0.06,6028601,5408221,0.23,6051282,5271318,-0.17,6656896,5609201,0.43
"인천광역시","　공공 행정, 국방 및 사회보장 행정",4859280,4526938,0.34,5215810,4688151,0.20,5617300,4956452,0.34,5953246,5127243,0.21,6333272,5351407,0.29
"인천광역시","　교육 서비스업",4057839,3913964,0.11,4197732,3987752,0.09,4386002,4063704,0.09,4410127,4053158,-0.01,4648059,4229692,0.21
"인천광역시","　보건업 및 사회복지 서비스업",3659712,3511334,0.34,4006407,3820168,0.36,4453330,4223262,0.48,4587566,4258619,0.04,4947160,4564224,0.37
"인천광역시","　문화 및 기타서비스업",2552846,2316656,-0.10,2764432,2374651,0.07,2795907,2320064,-0.07,2646689,2096082,-0.30,2648141,2092772,0.00
"광주광역시","지역내총생산(시장가격)",37743917,36384616,1.26,39805406,38216077,5.03,41519553,39624032,3.68,42068384,39530642,-0.24,43742580,41257137,4.37
"광주광역시","순생산물세",2256268,2118137,-1.14,2906942,2679770,1.59,2991996,2775426,0.26,3060684,2763621,-0.03,3182693,2721117,-0.11
"광주광역시","총부가가치(기초가격)",35487649,34269974,2.39,36898464,35526935,3.45,38527557,36839026,3.42,39007700,36757626,-0.21,40559887,38533331,4.48
"광주광역시","농업, 임업 및 어업",147616,142866,-0.01,142696,132131,-0.03,127376,126809,-0.01,103674,91713,-0.08,125415,102801,0.03
"광주광역시","광제조업",9740356,9489299,0.95,9863933,9762148,0.74,10068049,9960031,0.50,10417727,10138726,0.44,10744031,11036105,2.19
"광주광역시","　광업",7220,6665,0.00,7644,7231,0.00,6839,6491,0.00,4481,4510,-0.01,3638,3768,0.00
"광주광역시","　제조업",9733136,9482634,0.95,9856289,9754895,0.74,10061210,9953560,0.50,10413246,10134325,0.44,10740393,11032418,2.19
"광주광역시","　　음식료품 및 담배제조업",457128,434421,0.33,449458,421877,-0.03,476889,443379,0.06,634568,571824,0.33,547136,518545,-0.14
"광주광역시","　　섬유 의복 및 가죽 제품 제조업",144131,139332,0.05,140705,132795,-0.02,112658,97695,-0.09,108407,91994,-0.02,98153,89723,-0.01
"광주광역시","　　목재종이인쇄 및 복제업",147118,145671,-0.01,155979,144188,0.00,162499,151518,0.02,167663,159926,0.02,181814,161990,0.01
"광주광역시","　　석탄 및 석유 화학제품 제조업",1013036,1068245,0.12,966359,1033372,-0.09,1068733,1062255,0.07,1105633,1058478,-0.01,1143859,1161383,0.26
